Thành phố,Quốc gia,Đánh giá chất lượng,Chỉ số không khí,Nồng độ bụi(pm10),Chỉ số Ozon,Chỉ số NO2,Chỉ số CO,Chỉ số SO2,Áp suất khí quyển,Độ ẩm,Ngày,Thời gian,Catching
Tokyo - Nhật Bản,JP,Tốt - ít tác động sức khỏe,9,2,23,5,2,1,1017,56,2025-11-11,2025-11-11 15:16:55,2025-11-11 15:10:00
Tokyo - Nhật Bản,JP,Tốt - ít tác động sức khỏe,9,2,23,5,2,1,1017,56,2025-11-11,2025-11-11 15:41:15,2025-11-11 15:40:00
Tokyo - Nhật Bản,JP,Tốt - ít tác động sức khỏe,9,2,23,5,2,1,1017,56,2025-11-11,2025-11-11 15:59:26,2025-11-11 15:50:00
Tokyo - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,46,10,20,20,3,1,1024,52,2025-11-12,2025-11-12 07:53:38,2025-11-12 07:50:00
Tokyo - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,46,10,20,20,3,1,1024,52,2025-11-12,2025-11-12 07:53:38,2025-11-12 07:50:00
Tokyo - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,50,14,19,24,3,1,1024,53,2025-11-12,2025-11-12 08:14:56,2025-11-12 08:10:00
Tokyo - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,50,14,19,24,3,1,1024,53,2025-11-12,2025-11-12 08:19:30,2025-11-12 08:10:00
Tokyo - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,50,14,19,24,3,1,1024,53,2025-11-12,2025-11-12 08:22:37,2025-11-12 08:20:00
Tokyo - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,55,20,20,40,6,1,1022,66,2025-11-12,2025-11-12 14:16:13,2025-11-12 14:10:00
Tokyo - Nhật Bản,JP,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,55,20,20,40,6,1,1022,66,2025-11-12,2025-11-12 14:16:13,2025-11-12 14:10:00
Toronto,Canada,Trung bình - nhóm nhạy cảm chú ý,17,-1,15,9,-1,-1,-1,75,2025-11-13,2025-11-13 07:06:37,2025-11-13 07:00:00
Toronto,Canada,Trung bình - nhóm nhạy cảm chú ý,17,-1,15,9,-1,-1,-1,75,2025-11-13,2025-11-13 07:06:38,2025-11-13 07:00:00
Toronto,Canada,Trung bình - nhóm nhạy cảm chú ý,13,-1,12,12,-1,-1,1012,80,2025-11-13,2025-11-13 14:05:15,2025-11-13 14:00:00
Toronto,Canada,Trung bình - nhóm nhạy cảm chú ý,13,-1,12,12,-1,-1,1012,80,2025-11-13,2025-11-13 14:05:15,2025-11-13 14:00:00
Toronto,Canada,Trung bình - nhóm nhạy cảm chú ý,30,-1,12,19,-1,-1,1017,75,2025-11-14,2025-11-14 01:39:37,2025-11-14 01:30:00
Toronto,Canada,Trung bình - nhóm nhạy cảm chú ý,30,-1,12,19,-1,-1,1017,75,2025-11-14,2025-11-14 01:39:39,2025-11-14 01:30:00
Toronto,Canada,Trung bình - nhóm nhạy cảm chú ý,25,-1,6,26,-1,-1,1018,77,2025-11-14,2025-11-14 06:58:17,2025-11-14 06:50:00
Toronto,Canada,Trung bình - nhóm nhạy cảm chú ý,17,-1,10,12,-1,-1,-1,74,2025-11-15,2025-11-15 06:32:37,2025-11-15 06:30:00
Toronto,Canada,Trung bình - nhóm nhạy cảm chú ý,17,-1,10,12,-1,-1,-1,74,2025-11-15,2025-11-15 06:32:37,2025-11-15 06:30:00
Toronto,Canada,Trung bình - nhóm nhạy cảm chú ý,21,-1,11,12,-1,-1,-1,80,2025-11-15,2025-11-15 15:16:03,2025-11-15 15:10:00
Toronto,Canada,Trung bình - nhóm nhạy cảm chú ý,21,-1,11,12,-1,-1,-1,80,2025-11-15,2025-11-15 15:16:03,2025-11-15 15:10:00
Toronto - Canada,CA,Không lành mạnh - mọi người có thể bị ảnh hưởng,61,-1,2,18,-1,-1,1010,77,2025-10-23,2025-10-23 15:12:41,2025-10-23 15:10:00
Toronto - Canada,CA,Không lành mạnh - mọi người có thể bị ảnh hưởng,61,-1,2,18,-1,-1,1010,77,2025-10-23,2025-10-23 15:16:55,2025-10-23 15:10:00
Toronto - Canada,CA,Không lành mạnh - mọi người có thể bị ảnh hưởng,61,-1,2,18,-1,-1,1010,77,2025-10-23,2025-10-23 15:24:58,2025-10-23 15:20:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,30,-1,7,11,-1,-1,1011,71,2025-10-23,2025-10-23 15:34:00,2025-10-23 15:30:00
Toronto - Canada,CA,Tốt - ít tác động sức khỏe,9,-1,7,8,-1,-1,-1,87,2025-10-24,2025-10-24 09:35:04,2025-10-24 09:30:00
Toronto - Canada,CA,Tốt - ít tác động sức khỏe,9,-1,7,8,-1,-1,-1,87,2025-10-24,2025-10-24 09:35:05,2025-10-24 09:30:00
Toronto - Canada,CA,Không lành mạnh - mọi người có thể bị ảnh hưởng,63,-1,5,19,-1,-1,-1,81,2025-10-25,2025-10-25 02:04:28,2025-10-25 02:00:00
Toronto - Canada,CA,Không lành mạnh - mọi người có thể bị ảnh hưởng,63,-1,5,19,-1,-1,-1,81,2025-10-25,2025-10-25 02:04:28,2025-10-25 02:00:00
Toronto - Canada,CA,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,-1,12,18,-1,-1,1020,65,2025-11-05,2025-11-05 07:02:13,2025-11-05 07:00:00
Toronto - Canada,CA,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,-1,12,18,-1,-1,1020,65,2025-11-05,2025-11-05 07:02:13,2025-11-05 07:00:00
Toronto - Canada,CA,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,42,-1,12,18,-1,-1,1020,65,2025-11-05,2025-11-05 08:06:07,2025-11-05 08:00:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,21,-1,-1,-1,-1,-1,1010,81,2025-11-06,2025-11-06 02:21:56,2025-11-06 02:20:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,21,-1,-1,-1,-1,-1,1010,81,2025-11-06,2025-11-06 02:21:56,2025-11-06 02:20:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,22,-1,-1,-1,-1,-1,1020,82,2025-11-06,2025-11-06 14:13:02,2025-11-06 14:10:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,22,-1,-1,-1,-1,-1,1020,82,2025-11-06,2025-11-06 14:13:02,2025-11-06 14:10:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,17,-1,14,15,-1,-1,1008,86,2025-11-11,2025-11-11 09:28:16,2025-11-11 09:20:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,17,-1,14,15,-1,-1,1008,86,2025-11-11,2025-11-11 09:28:18,2025-11-11 09:20:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,17,-1,14,15,-1,-1,1008,86,2025-11-11,2025-11-11 10:17:23,2025-11-11 10:10:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,17,-1,14,15,-1,-1,1008,86,2025-11-11,2025-11-11 10:20:33,2025-11-11 10:20:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,13,-1,11,17,-1,-1,1008,86,2025-11-11,2025-11-11 10:31:19,2025-11-11 10:30:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,21,-1,3,27,-1,-1,1008,85,2025-11-11,2025-11-11 15:13:27,2025-11-11 15:10:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,21,-1,3,27,-1,-1,1008,85,2025-11-11,2025-11-11 15:13:27,2025-11-11 15:10:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,21,-1,3,27,-1,-1,1008,85,2025-11-11,2025-11-11 15:17:45,2025-11-11 15:10:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,21,-1,4,23,-1,-1,1009,82,2025-11-11,2025-11-11 16:00:20,2025-11-11 16:00:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,30,-1,12,11,-1,-1,1003,75,2025-11-12,2025-11-12 07:54:31,2025-11-12 07:50:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,30,-1,12,11,-1,-1,1003,75,2025-11-12,2025-11-12 07:54:31,2025-11-12 07:50:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,30,-1,12,11,-1,-1,1003,75,2025-11-12,2025-11-12 08:15:45,2025-11-12 08:10:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,30,-1,12,11,-1,-1,1003,75,2025-11-12,2025-11-12 08:20:20,2025-11-12 08:20:00
Toronto - Canada,CA,Trung bình - nhóm nhạy cảm chú ý,30,-1,12,11,-1,-1,1003,75,2025-11-12,2025-11-12 08:23:26,2025-11-12 08:20:00
Toronto - Canada,CA,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,-1,8,13,-1,-1,-1,74,2025-11-12,2025-11-12 14:17:03,2025-11-12 14:10:00
Toronto - Canada,CA,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,-1,8,13,-1,-1,-1,74,2025-11-12,2025-11-12 14:17:03,2025-11-12 14:10:00
Toulouse,Pháp,Trung bình - nhóm nhạy cảm chú ý,21,9,38,1,-1,-1,1013,77,2025-11-13,2025-11-13 07:06:09,2025-11-13 07:00:00
Toulouse,Pháp,Trung bình - nhóm nhạy cảm chú ý,21,9,38,1,-1,-1,1013,77,2025-11-13,2025-11-13 07:06:09,2025-11-13 07:00:00
Toulouse,Pháp,Trung bình - nhóm nhạy cảm chú ý,31,13,36,2,-1,-1,1012,68,2025-11-13,2025-11-13 14:04:46,2025-11-13 14:00:00
Toulouse,Pháp,Trung bình - nhóm nhạy cảm chú ý,31,13,36,2,-1,-1,1012,68,2025-11-13,2025-11-13 14:04:46,2025-11-13 14:00:00
Toulouse,Pháp,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,43,23,32,1,-1,-1,1006,77,2025-11-14,2025-11-14 01:38:58,2025-11-14 01:30:00
Toulouse,Pháp,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,43,23,32,1,-1,-1,1006,77,2025-11-14,2025-11-14 01:39:02,2025-11-14 01:30:00
Toulouse,Pháp,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,49,22,32,2,-1,-1,1005,77,2025-11-14,2025-11-14 06:57:48,2025-11-14 06:50:00
Toulouse,Pháp,Không lành mạnh - mọi người có thể bị ảnh hưởng,86,57,7,5,-1,-1,1007,93,2025-11-15,2025-11-15 06:32:10,2025-11-15 06:30:00
Toulouse,Pháp,Không lành mạnh - mọi người có thể bị ảnh hưởng,86,57,7,5,-1,-1,1007,93,2025-11-15,2025-11-15 06:32:10,2025-11-15 06:30:00
Toulouse,Pháp,Không lành mạnh - mọi người có thể bị ảnh hưởng,74,55,27,1,-1,-1,1007,56,2025-11-15,2025-11-15 15:15:35,2025-11-15 15:10:00
Toulouse,Pháp,Không lành mạnh - mọi người có thể bị ảnh hưởng,74,55,27,1,-1,-1,1007,56,2025-11-15,2025-11-15 15:15:36,2025-11-15 15:10:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,24,12,31,1,-1,-1,1012,63,2025-10-23,2025-10-23 15:12:12,2025-10-23 15:10:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,24,12,31,1,-1,-1,1012,63,2025-10-23,2025-10-23 15:16:26,2025-10-23 15:10:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,24,12,31,1,-1,-1,1012,63,2025-10-23,2025-10-23 15:24:29,2025-10-23 15:20:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,18,12,31,1,-1,-1,1012,63,2025-10-23,2025-10-23 15:33:29,2025-10-23 15:30:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,20,9,24,4,-1,-1,1017,87,2025-10-24,2025-10-24 09:34:33,2025-10-24 09:30:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,20,9,24,4,-1,-1,1017,87,2025-10-24,2025-10-24 09:34:33,2025-10-24 09:30:00
Toulouse - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,52,15,0,13,-1,-1,1014,93,2025-10-25,2025-10-25 02:03:59,2025-10-25 02:00:00
Toulouse - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,52,15,0,13,-1,-1,1014,93,2025-10-25,2025-10-25 02:03:59,2025-10-25 02:00:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,14,6,31,2,-1,-1,1016,77,2025-11-05,2025-11-05 07:01:44,2025-11-05 07:00:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,14,6,31,2,-1,-1,1016,77,2025-11-05,2025-11-05 07:01:44,2025-11-05 07:00:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,14,6,29,4,-1,-1,1016,77,2025-11-05,2025-11-05 08:05:37,2025-11-05 08:00:00
Toulouse - Pháp,FR,Tốt - ít tác động sức khỏe,12,6,32,0,-1,-1,1007,74,2025-11-06,2025-11-06 02:21:26,2025-11-06 02:20:00
Toulouse - Pháp,FR,Tốt - ít tác động sức khỏe,12,6,32,0,-1,-1,1007,74,2025-11-06,2025-11-06 02:21:26,2025-11-06 02:20:00
Toulouse - Pháp,FR,Tốt - ít tác động sức khỏe,6,4,30,2,-1,-1,1008,93,2025-11-06,2025-11-06 14:12:33,2025-11-06 14:10:00
Toulouse - Pháp,FR,Tốt - ít tác động sức khỏe,6,4,30,2,-1,-1,1008,93,2025-11-06,2025-11-06 14:12:33,2025-11-06 14:10:00
Toulouse - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,36,11,1,7,-1,-1,1015,87,2025-11-11,2025-11-11 09:27:37,2025-11-11 09:20:00
Toulouse - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,36,11,1,7,-1,-1,1015,87,2025-11-11,2025-11-11 09:27:38,2025-11-11 09:20:00
Toulouse - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,12,2,7,-1,-1,1015,81,2025-11-11,2025-11-11 10:16:50,2025-11-11 10:10:00
Toulouse - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,12,2,7,-1,-1,1015,81,2025-11-11,2025-11-11 10:20:00,2025-11-11 10:20:00
Toulouse - Pháp,FR,Kém - nhóm nhạy cảm có thể bị ảnh hưởng,38,12,2,7,-1,-1,1015,81,2025-11-11,2025-11-11 10:30:42,2025-11-11 10:30:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,23,8,24,2,-1,-1,1013,76,2025-11-11,2025-11-11 15:12:57,2025-11-11 15:10:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,23,8,24,2,-1,-1,1013,76,2025-11-11,2025-11-11 15:12:57,2025-11-11 15:10:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,23,8,24,2,-1,-1,1013,76,2025-11-11,2025-11-11 15:17:16,2025-11-11 15:10:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,29,9,25,2,-1,-1,1013,76,2025-11-11,2025-11-11 15:59:47,2025-11-11 15:50:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,21,8,29,3,-1,-1,1013,87,2025-11-12,2025-11-12 07:54:01,2025-11-12 07:50:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,21,8,29,3,-1,-1,1013,87,2025-11-12,2025-11-12 07:54:01,2025-11-12 07:50:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,21,8,27,4,-1,-1,1013,87,2025-11-12,2025-11-12 08:15:16,2025-11-12 08:10:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,21,8,27,4,-1,-1,1013,87,2025-11-12,2025-11-12 08:19:50,2025-11-12 08:10:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,21,8,27,4,-1,-1,1013,87,2025-11-12,2025-11-12 08:22:57,2025-11-12 08:20:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,25,11,31,2,-1,-1,1012,60,2025-11-12,2025-11-12 14:16:34,2025-11-12 14:10:00
Toulouse - Pháp,FR,Trung bình - nhóm nhạy cảm chú ý,25,11,31,2,-1,-1,1012,60,2025-11-12,2025-11-12 14:16:34,2025-11-12 14:10:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,8,5,-1,9,-1,-1,-1,-1,2025-10-23,2025-10-23 15:11:28,2025-10-23 15:10:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,8,4,-1,9,-1,-1,-1,-1,2025-10-23,2025-10-23 15:15:44,2025-10-23 15:10:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,8,4,-1,9,-1,-1,-1,-1,2025-10-23,2025-10-23 15:23:47,2025-10-23 15:20:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,8,4,-1,9,-1,-1,-1,-1,2025-10-23,2025-10-23 15:32:44,2025-10-23 15:30:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,8,4,-1,9,-1,-1,-1,-1,2025-10-24,2025-10-24 09:33:48,2025-10-24 09:30:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,8,4,-1,9,-1,-1,-1,-1,2025-10-24,2025-10-24 09:33:48,2025-10-24 09:30:00
Trà Vinh,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,63,32,-1,9,-1,-1,-1,-1,2025-10-25,2025-10-25 02:03:16,2025-10-25 02:00:00
Trà Vinh,VN,Không lành mạnh - mọi người có thể bị ảnh hưởng,63,32,-1,9,-1,-1,-1,-1,2025-10-25,2025-10-25 02:03:16,2025-10-25 02:00:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,5,3,-1,-1,-1,-1,-1,-1,2025-11-05,2025-11-05 07:00:58,2025-11-05 07:00:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,5,3,-1,-1,-1,-1,-1,-1,2025-11-05,2025-11-05 07:00:58,2025-11-05 07:00:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,5,2,-1,-1,-1,-1,-1,-1,2025-11-05,2025-11-05 08:04:54,2025-11-05 08:00:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,9,5,-1,-1,-1,-1,-1,-1,2025-11-06,2025-11-06 02:20:44,2025-11-06 02:20:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,9,5,-1,-1,-1,-1,-1,-1,2025-11-06,2025-11-06 02:20:45,2025-11-06 02:20:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,9,5,-1,-1,-1,-1,-1,-1,2025-11-06,2025-11-06 14:11:49,2025-11-06 14:10:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,9,5,-1,-1,-1,-1,-1,-1,2025-11-06,2025-11-06 14:11:49,2025-11-06 14:10:00
Trà Vinh,VN,Trung bình - nhóm nhạy cảm chú ý,15,8,-1,-1,-1,-1,-1,-1,2025-11-08,2025-11-08 04:38:44,2025-11-08 04:30:00
Trà Vinh,VN,Trung bình - nhóm nhạy cảm chú ý,15,8,-1,-1,-1,-1,-1,-1,2025-11-08,2025-11-08 04:38:44,2025-11-08 04:30:00
Trà Vinh,VN,Trung bình - nhóm nhạy cảm chú ý,16,8,-1,-1,-1,-1,-1,-1,2025-11-11,2025-11-11 09:26:45,2025-11-11 09:20:00
Trà Vinh,VN,Trung bình - nhóm nhạy cảm chú ý,16,8,-1,-1,-1,-1,-1,-1,2025-11-11,2025-11-11 09:26:45,2025-11-11 09:20:00
Trà Vinh,VN,Trung bình - nhóm nhạy cảm chú ý,13,7,-1,-1,-1,-1,-1,-1,2025-11-11,2025-11-11 10:16:02,2025-11-11 10:10:00
Trà Vinh,VN,Trung bình - nhóm nhạy cảm chú ý,13,7,-1,-1,-1,-1,-1,-1,2025-11-11,2025-11-11 10:19:08,2025-11-11 10:10:00
Trà Vinh,VN,Trung bình - nhóm nhạy cảm chú ý,13,7,-1,-1,-1,-1,-1,-1,2025-11-11,2025-11-11 10:29:46,2025-11-11 10:20:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,11,6,-1,-1,-1,-1,-1,-1,2025-11-11,2025-11-11 15:12:13,2025-11-11 15:10:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,11,6,-1,-1,-1,-1,-1,-1,2025-11-11,2025-11-11 15:12:13,2025-11-11 15:10:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,11,6,-1,-1,-1,-1,-1,-1,2025-11-11,2025-11-11 15:16:34,2025-11-11 15:10:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,11,6,-1,-1,-1,-1,-1,-1,2025-11-11,2025-11-11 15:40:53,2025-11-11 15:40:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,11,6,-1,-1,-1,-1,-1,-1,2025-11-11,2025-11-11 15:42:06,2025-11-11 15:40:00
Trà Vinh,VN,Tốt - ít tác động sức khỏe,11,6,-1,-1,-1,-1,-1,-1,2025-11-11,2025-11-11 15:59:04,2025-11-11 15:50:00
Trà Vinh,VN,Trung bình - nhóm nhạy cảm chú ý,28,14,-1,-1,-1,-1,-1,-1,2025-11-12,2025-11-12 07:53:15,2025-11-12 07:50:00
Trà Vinh,VN,Trung bình - nhóm nhạy cảm chú ý,28,14,-1,-1,-1,-1,-1,-1,2025-11-12,2025-11-12 07:53:15,2025-11-12 07:50:00
Trà Vinh,VN,Trung bình - nhóm nhạy cảm chú ý,19,10,-1,-1,-1,-1,-1,-1,2025-11-12,2025-11-12 08:14:35,2025-11-12 08:10:00
Trà Vinh,VN,Trung bình - nhóm nhạy cảm chú ý,19,10,-1,-1,-1,-1,-1,-1,2025-11-12,2025-11-12 08:19:08,2025-11-12 08:10:00
Trà Vinh,VN,Trung bình - nhóm nhạy cảm chú ý,19,10,-1,-1,-1,-1,-1,-1,2025-11-12,2025-11-12 08:22:15,2025-11-12 08:20:00
Trà Vinh,VN,Trung bình - nhóm nhạy cảm chú ý,17,9,-1,-1,-1,-1,-1,-1,2025-11-12,2025-11-12 14:15:51,2025-11-12 14:10:00
Trà Vinh,VN,Trung bình - nhóm nhạy cảm chú ý,17,9,-1,-1,-1,-1,-1,-1,2025-11-12,2025-11-12 14:15:51,2025-11-12 14:10:00
Trà Vinh,Việt Nam,Trung bình - nhóm nhạy cảm chú ý,28,14,-1,-1,-1,-1,-1,-1,2025-11-13,2025-11-13 07:05:26,2025-11-13 07:00:00
Trà Vinh,Việt Nam,Trung bình - nhóm nhạy cảm chú ý,28,14,-1,-1,-1,-1,-1,-1,2025-11-13,2025-11-13 07:05:26,2025-11-13 07:00:00
Trà Vinh,Việt Nam,Trung bình - nhóm nhạy cảm chú ý,17,9,-1,-1,-1,-1,-1,-1,2025-11-13,2025-11-13 14:04:05,2025-11-13 14:00:00
Trà Vinh,Việt Nam,Trung bình - nhóm nhạy cảm chú ý,17,9,-1,-1,-1,-1,-1,-1,2025-11-13,2025-11-13 14:04:05,2025-11-13 14:00:00
Trà Vinh,Việt Nam,Trung bình - nhóm nhạy cảm chú ý,16,8,-1,-1,-1,-1,-1,-1,2025-11-14,2025-11-14 01:37:54,2025-11-14 01:30:00
Trà Vinh,Việt Nam,Trung bình - nhóm nhạy cảm chú ý,16,8,-1,-1,-1,-1,-1,-1,2025-11-14,2025-11-14 01:37:54,2025-11-14 01:30:00
Trà Vinh,Việt Nam,Trung bình - nhóm nhạy cảm chú ý,15,8,-1,-1,-1,-1,-1,-1,2025-11-14,2025-11-14 06:57:05,2025-11-14 06:50:00
Trà Vinh,Việt Nam,Trung bình - nhóm nhạy cảm chú ý,21,11,-1,-1,-1,-1,-1,-1,2025-11-15,2025-11-15 06:31:27,2025-11-15 06:30:00
Trà Vinh,Việt Nam,Trung bình - nhóm nhạy cảm chú ý,21,11,-1,-1,-1,-1,-1,-1,2025-11-15,2025-11-15 06:31:27,2025-11-15 06:30:00
Trà Vinh,Việt Nam,Tốt - ít tác động sức khỏe,10,5,-1,-1,-1,-1,-1,-1,2025-11-15,2025-11-15 15:14:54,2025-11-15 15:10:00
Trà Vinh,Việt Nam,Tốt - ít tác động sức khỏe,10,5,-1,-1,-1,-1,-1,-1,2025-11-15,2025-11-15 15:14:54,2025-11-15 15:10:00
Trùng Khánh,Trung Quốc,Không lành mạnh - mọi người có thể bị ảnh hưởng,102,51,15,11,3,4,1022,77,2025-11-13,2025-11-13 07:05:44,2025-11-13 07:00:00
Trùng Khánh,Trung Quốc,Không lành mạnh - mọi người có thể bị ảnh hưởng,102,51,15,11,3,4,1022,77,2025-11-13,2025-11-13 07:05:44,2025-11-13 07:00:00
Trùng Khánh,Trung Quốc,Không lành mạnh - mọi người có thể bị ảnh hưởng,107,59,13,14,3,3,1021,88,2025-11-13,2025-11-13 14:04:22,2025-11-13 14:00:00
Trùng Khánh,Trung Quốc,Không lành mạnh - mọi người có thể bị ảnh hưởng,107,59,13,14,3,3,1021,88,2025-11-13,2025-11-13 14:04:23,2025-11-13 14:00:00
Trùng Khánh,Trung Quốc,Không lành mạnh - mọi người có thể bị ảnh hưởng,144,59,1,15,5,3,1023,100,2025-11-14,2025-11-14 01:38:19,2025-11-14 01:30:00
Trùng Khánh,Trung Quốc,Không lành mạnh - mọi người có thể bị ảnh hưởng,144,59,1,15,5,3,1023,100,2025-11-14,2025-11-14 01:38:20,2025-11-14 01:30:00
Trùng Khánh,Trung Quốc,Không lành mạnh - mọi người có thể bị ảnh hưởng,139,61,4,20,7,4,1021,100,2025-11-14,2025-11-14 06:57:24,2025-11-14 06:50:00
Trùng Khánh,Trung Quốc,Không lành mạnh - mọi người có thể bị ảnh hưởng,61,38,16,9,3,3,1025,100,2025-11-15,2025-11-15 06:31:44,2025-11-15 06:30:00
Trùng Khánh,Trung Quốc,Không lành mạnh - mọi người có thể bị ảnh hưởng,61,38,16,9,3,3,1025,100,2025-11-15,2025-11-15 06:31:44,2025-11-15 06:30:00
Trùng Khánh,Trung Quốc,Không lành mạnh - mọi người có thể bị ảnh hưởng,95,48,7,17,4,2,1025,100,2025-11-15,2025-11-15 15:15:12,2025-11-15 15:10:00
Trùng Khánh,Trung Quốc,Không lành mạnh - mọi người có thể bị ảnh hưởng,95,48,7,17,4,2,1025,100,2025-11-15,2025-11-15 15:15:12,2025-11-15 15:10:00
Trùng Khánh - Trung Quốc,CN,Không lành mạnh - mọi người có thể bị ảnh hưởng,82,30,18,6,1,1,1026,63,2025-10-23,2025-10-23 15:11:47,2025-10-23 15:10:00
Trùng Khánh - Trung Quốc,CN,Không lành mạnh - mọi người có thể bị ảnh hưởng,82,30,18,6,1,1,1026,63,2025-10-23,2025-10-23 15:16:02,2025-10-23 15:10:00
Trùng Khánh - Trung Quốc,CN,Không lành mạnh - mọi người có thể bị ảnh hưởng,82,30,18,6,1,1,1026,63,2025-10-23,2025-10-23 15:24:05,2025-10-23 15:20:00
Trùng Khánh - Trung Quốc,CN,Không lành mạnh - mọi người có thể bị ảnh hưởng,80,35,21,5,1,0,1026,67,2025-10-23,2025-10-23 15:33:04,2025-10-23 15:30:00
Trùng Khánh - Trung Quốc,CN,Không lành mạnh - mọi người có thể bị ảnh hưởng,80,44,12,15,4,2,1022,76,2025-10-24,2025-10-24 09:34:07,2025-10-24 09:30:00
